id_ent,id_mun,month_def,year_def,tot_covid_deaths,excess_mortality_ssa,rate_excess_mortality_ssa,excess_mortality_inegi,rate_excess_inegi
20,20481,12,2020,1,0,-100,1,100
20,20481,12,2021,1,0,-100,NA,NA
20,20481,12,2022,0,NA,NA,NA,NA
20,20482,1,2020,0,0,-100,2,6.06
20,20482,1,2021,7,24,-27.27,NA,NA
20,20482,1,2022,1,NA,NA,NA,NA
20,20482,2,2020,0,0,-100,12,52.17
20,20482,2,2021,4,20,-13.04,NA,NA
20,20482,2,2022,4,NA,NA,NA,NA
20,20482,3,2020,0,0,-100,9,36
20,20482,3,2021,4,10,-60,NA,NA
20,20482,3,2022,1,NA,NA,NA,NA
20,20482,4,2020,1,0,-100,-12,-41.38
20,20482,4,2021,2,6,-79.31,NA,NA
20,20482,4,2022,1,NA,NA,NA,NA
20,20482,5,2020,2,2,-92.31,6,23.08
20,20482,5,2021,3,7,-73.08,NA,NA
20,20482,5,2022,1,NA,NA,NA,NA
20,20482,6,2020,4,8,-73.33,9,30
20,20482,6,2021,1,2,-93.33,NA,NA
20,20482,6,2022,1,NA,NA,NA,NA
20,20482,7,2020,4,6,-80.65,18,58.06
20,20482,7,2021,1,8,-74.19,NA,NA
20,20482,7,2022,0,NA,NA,NA,NA
20,20482,8,2020,3,9,-70,17,56.67
20,20482,8,2021,9,33,10,NA,NA
20,20482,8,2022,0,NA,NA,NA,NA
20,20482,9,2020,1,5,-82.14,0,0
20,20482,9,2021,5,0,-100,NA,NA
20,20482,9,2022,0,NA,NA,NA,NA
20,20482,10,2020,1,9,-68.97,15,51.72
20,20482,10,2021,2,0,-100,NA,NA
20,20482,10,2022,0,NA,NA,NA,NA
20,20482,11,2020,1,3,-89.29,24,85.71
20,20482,11,2021,1,0,-100,NA,NA
20,20482,11,2022,0,NA,NA,NA,NA
20,20482,12,2020,4,7,-74.07,2,7.41
20,20482,12,2021,1,0,-100,NA,NA
20,20482,12,2022,0,NA,NA,NA,NA
20,20483,1,2020,0,0,-100,2,50
20,20483,1,2021,2,1,-75,NA,NA
20,20483,1,2022,1,NA,NA,NA,NA
20,20483,2,2020,0,0,-100,2,50
20,20483,2,2021,1,2,-50,NA,NA
20,20483,2,2022,1,NA,NA,NA,NA
20,20483,3,2020,0,0,-100,1,33.33
20,20483,3,2021,2,4,33.33,NA,NA
20,20483,3,2022,1,NA,NA,NA,NA
20,20483,4,2020,2,0,-100,-1,-20
20,20483,4,2021,1,0,-100,NA,NA
20,20483,4,2022,1,NA,NA,NA,NA
20,20483,5,2020,1,0,-100,8,266.67
20,20483,5,2021,1,0,-100,NA,NA
20,20483,5,2022,1,NA,NA,NA,NA
20,20483,6,2020,2,0,-100,4,200
20,20483,6,2021,2,0,-100,NA,NA
20,20483,6,2022,1,NA,NA,NA,NA
20,20483,7,2020,2,0,-100,-1,-25
20,20483,7,2021,1,0,-100,NA,NA
20,20483,7,2022,0,NA,NA,NA,NA
20,20483,8,2020,1,0,-100,3,75
20,20483,8,2021,1,0,-100,NA,NA
20,20483,8,2022,0,NA,NA,NA,NA
20,20483,9,2020,1,1,-75,4,100
20,20483,9,2021,1,0,-100,NA,NA
20,20483,9,2022,0,NA,NA,NA,NA
20,20483,10,2020,1,0,-100,6,200
20,20483,10,2021,1,0,-100,NA,NA
20,20483,10,2022,0,NA,NA,NA,NA
20,20483,11,2020,1,0,-100,3,100
20,20483,11,2021,1,0,-100,NA,NA
20,20483,11,2022,0,NA,NA,NA,NA
20,20483,12,2020,2,1,-75,0,0
20,20483,12,2021,2,0,-100,NA,NA
20,20483,12,2022,0,NA,NA,NA,NA
20,20484,1,2020,0,0,-100,0,0
20,20484,1,2021,1,0,-100,NA,NA
20,20484,1,2022,1,NA,NA,NA,NA
20,20484,2,2020,0,0,-100,-1,-25
20,20484,2,2021,1,0,-100,NA,NA
20,20484,2,2022,1,NA,NA,NA,NA
20,20484,3,2020,0,0,-100,-2,-50
20,20484,3,2021,1,0,-100,NA,NA
20,20484,3,2022,1,NA,NA,NA,NA
20,20484,4,2020,1,0,-100,-2,-50
20,20484,4,2021,1,0,-100,NA,NA
20,20484,4,2022,1,NA,NA,NA,NA
20,20484,5,2020,1,0,-100,1,50
20,20484,5,2021,1,0,-100,NA,NA
20,20484,5,2022,1,NA,NA,NA,NA
20,20484,6,2020,1,1,-50,-1,-50
20,20484,6,2021,1,1,-50,NA,NA
20,20484,6,2022,1,NA,NA,NA,NA
20,20484,7,2020,1,0,-100,-1,-25
20,20484,7,2021,1,0,-100,NA,NA
20,20484,7,2022,0,NA,NA,NA,NA
20,20484,8,2020,1,1,0,2,200
20,20484,8,2021,1,2,100,NA,NA
20,20484,8,2022,0,NA,NA,NA,NA
20,20484,9,2020,1,0,-100,-3,-75
20,20484,9,2021,1,0,-100,NA,NA
20,20484,9,2022,0,NA,NA,NA,NA
20,20484,10,2020,1,0,-100,-1,-33.33
20,20484,10,2021,1,0,-100,NA,NA
20,20484,10,2022,0,NA,NA,NA,NA
20,20484,11,2020,2,0,-100,1,25
20,20484,11,2021,1,0,-100,NA,NA
20,20484,11,2022,0,NA,NA,NA,NA
20,20484,12,2020,2,0,-100,-4,-100
20,20484,12,2021,1,0,-100,NA,NA
20,20484,12,2022,0,NA,NA,NA,NA
20,20485,1,2020,0,0,-100,0,0
20,20485,1,2021,2,0,-100,NA,NA
20,20485,1,2022,1,NA,NA,NA,NA
20,20485,2,2020,0,0,-100,-1,-100
20,20485,2,2021,1,0,-100,NA,NA
20,20485,2,2022,1,NA,NA,NA,NA
20,20485,3,2020,0,0,-100,-3,-100
20,20485,3,2021,1,0,-100,NA,NA
20,20485,3,2022,1,NA,NA,NA,NA
20,20485,4,2020,1,0,-100,0,0
20,20485,4,2021,1,0,-100,NA,NA
20,20485,4,2022,1,NA,NA,NA,NA
20,20485,5,2020,1,0,-100,-2,-100
20,20485,5,2021,1,0,-100,NA,NA
20,20485,5,2022,1,NA,NA,NA,NA
20,20485,6,2020,1,0,-100,-1,-50
20,20485,6,2021,1,0,-100,NA,NA
20,20485,6,2022,1,NA,NA,NA,NA
20,20485,7,2020,1,0,-100,1,100
20,20485,7,2021,1,0,-100,NA,NA
20,20485,7,2022,0,NA,NA,NA,NA
20,20485,8,2020,1,0,-100,-3,-75
20,20485,8,2021,1,0,-100,NA,NA
20,20485,8,2022,0,NA,NA,NA,NA
20,20485,9,2020,1,0,-100,2,200
20,20485,9,2021,1,0,-100,NA,NA
20,20485,9,2022,0,NA,NA,NA,NA
20,20485,10,2020,1,0,-100,0,0
20,20485,10,2021,1,0,-100,NA,NA
20,20485,10,2022,0,NA,NA,NA,NA
20,20485,11,2020,1,0,-100,-1,-100
20,20485,11,2021,1,0,-100,NA,NA
20,20485,11,2022,0,NA,NA,NA,NA
20,20485,12,2020,1,0,-100,1,50
20,20485,12,2021,1,0,-100,NA,NA
20,20485,12,2022,0,NA,NA,NA,NA
20,20486,1,2020,0,0,-100,-2,-100
20,20486,1,2021,1,0,-100,NA,NA
20,20486,1,2022,1,NA,NA,NA,NA
20,20486,2,2020,0,0,-100,-2,-100
20,20486,2,2021,1,0,-100,NA,NA
20,20486,2,2022,1,NA,NA,NA,NA
20,20486,3,2020,0,0,-100,-1,-50
20,20486,3,2021,1,1,-50,NA,NA
20,20486,3,2022,1,NA,NA,NA,NA
20,20486,4,2020,1,0,-100,-1,-100
20,20486,4,2021,1,0,-100,NA,NA
20,20486,4,2022,1,NA,NA,NA,NA
20,20486,5,2020,1,0,-100,0,0
20,20486,5,2021,1,0,-100,NA,NA
20,20486,5,2022,1,NA,NA,NA,NA
20,20486,6,2020,1,0,-100,-2,-100
20,20486,6,2021,1,0,-100,NA,NA
20,20486,6,2022,1,NA,NA,NA,NA
20,20486,7,2020,1,0,-100,0,0
20,20486,7,2021,1,0,-100,NA,NA
20,20486,7,2022,0,NA,NA,NA,NA
20,20486,8,2020,1,0,-100,1,100
20,20486,8,2021,1,0,-100,NA,NA
20,20486,8,2022,0,NA,NA,NA,NA
20,20486,9,2020,1,0,-100,1,50
20,20486,9,2021,2,0,-100,NA,NA
20,20486,9,2022,0,NA,NA,NA,NA
20,20486,10,2020,1,0,-100,1,100
20,20486,10,2021,1,0,-100,NA,NA
20,20486,10,2022,0,NA,NA,NA,NA
20,20486,11,2020,1,0,-100,-1,-100
20,20486,11,2021,1,0,-100,NA,NA
20,20486,11,2022,0,NA,NA,NA,NA
20,20486,12,2020,1,0,-100,0,0
20,20486,12,2021,1,0,-100,NA,NA
20,20486,12,2022,0,NA,NA,NA,NA
20,20487,1,2020,0,0,-100,-2,-100
20,20487,1,2021,1,0,-100,NA,NA
20,20487,1,2022,1,NA,NA,NA,NA
20,20487,2,2020,0,0,-100,-1,-50
20,20487,2,2021,1,0,-100,NA,NA
20,20487,2,2022,2,NA,NA,NA,NA
20,20487,3,2020,0,0,-100,-2,-100
20,20487,3,2021,1,0,-100,NA,NA
20,20487,3,2022,1,NA,NA,NA,NA
20,20487,4,2020,1,0,-100,-1,-100
20,20487,4,2021,1,0,-100,NA,NA
20,20487,4,2022,1,NA,NA,NA,NA
20,20487,5,2020,1,0,NA,1,NA
20,20487,5,2021,1,0,NA,NA,NA
20,20487,5,2022,1,NA,NA,NA,NA
20,20487,6,2020,1,0,-100,1,100
20,20487,6,2021,1,0,-100,NA,NA
20,20487,6,2022,1,NA,NA,NA,NA
20,20487,7,2020,1,0,-100,0,0
20,20487,7,2021,1,0,-100,NA,NA
20,20487,7,2022,0,NA,NA,NA,NA
20,20487,8,2020,1,0,-100,1,100
20,20487,8,2021,1,0,-100,NA,NA
20,20487,8,2022,0,NA,NA,NA,NA
20,20487,9,2020,1,0,-100,-1,-100
20,20487,9,2021,1,0,-100,NA,NA
20,20487,9,2022,0,NA,NA,NA,NA
20,20487,10,2020,1,0,-100,-2,-100
20,20487,10,2021,1,0,-100,NA,NA
20,20487,10,2022,0,NA,NA,NA,NA
20,20487,11,2020,1,0,-100,0,0
20,20487,11,2021,1,0,-100,NA,NA
20,20487,11,2022,0,NA,NA,NA,NA
20,20487,12,2020,1,0,-100,-1,-100
20,20487,12,2021,1,0,-100,NA,NA
20,20487,12,2022,0,NA,NA,NA,NA
20,20488,1,2020,0,0,-100,0,0
20,20488,1,2021,1,0,-100,NA,NA
20,20488,1,2022,1,NA,NA,NA,NA
20,20488,2,2020,0,0,NA,1,NA
20,20488,2,2021,1,0,NA,NA,NA
20,20488,2,2022,1,NA,NA,NA,NA
20,20488,3,2020,0,0,-100,-1,-100
20,20488,3,2021,1,0,-100,NA,NA
20,20488,3,2022,1,NA,NA,NA,NA
20,20488,4,2020,1,0,-100,0,0
20,20488,4,2021,1,0,-100,NA,NA
20,20488,4,2022,1,NA,NA,NA,NA
20,20488,5,2020,1,0,NA,0,NA
20,20488,5,2021,1,0,NA,NA,NA
20,20488,5,2022,1,NA,NA,NA,NA
20,20488,6,2020,1,0,-100,-1,-100
20,20488,6,2021,1,0,-100,NA,NA
20,20488,6,2022,1,NA,NA,NA,NA
20,20488,7,2020,1,0,-100,-1,-100
20,20488,7,2021,1,0,-100,NA,NA
20,20488,7,2022,0,NA,NA,NA,NA
20,20488,8,2020,1,0,NA,0,NA
20,20488,8,2021,1,0,NA,NA,NA
20,20488,8,2022,0,NA,NA,NA,NA
20,20488,9,2020,1,0,-100,-1,-100
20,20488,9,2021,1,0,-100,NA,NA
20,20488,9,2022,0,NA,NA,NA,NA
20,20488,10,2020,1,0,NA,0,NA
20,20488,10,2021,1,0,NA,NA,NA
20,20488,10,2022,0,NA,NA,NA,NA
20,20488,11,2020,1,0,NA,0,NA
20,20488,11,2021,1,0,NA,NA,NA
20,20488,11,2022,0,NA,NA,NA,NA
20,20488,12,2020,1,0,NA,0,NA
20,20488,12,2021,1,0,NA,NA,NA
20,20488,12,2022,0,NA,NA,NA,NA
20,20489,1,2020,0,0,-100,1,50
20,20489,1,2021,1,0,-100,NA,NA
20,20489,1,2022,1,NA,NA,NA,NA
20,20489,2,2020,0,0,-100,2,100
20,20489,2,2021,1,0,-100,NA,NA
20,20489,2,2022,1,NA,NA,NA,NA
20,20489,3,2020,0,0,-100,-1,-50
20,20489,3,2021,1,0,-100,NA,NA
20,20489,3,2022,1,NA,NA,NA,NA
20,20489,4,2020,1,0,-100,6,300
20,20489,4,2021,1,0,-100,NA,NA
20,20489,4,2022,1,NA,NA,NA,NA
20,20489,5,2020,1,0,-100,0,0
20,20489,5,2021,1,0,-100,NA,NA
20,20489,5,2022,1,NA,NA,NA,NA
20,20489,6,2020,1,0,-100,-1,-25
20,20489,6,2021,1,0,-100,NA,NA
20,20489,6,2022,1,NA,NA,NA,NA
20,20489,7,2020,1,0,-100,0,0
20,20489,7,2021,1,0,-100,NA,NA
20,20489,7,2022,0,NA,NA,NA,NA
20,20489,8,2020,1,0,-100,-1,-50
20,20489,8,2021,1,0,-100,NA,NA
20,20489,8,2022,0,NA,NA,NA,NA
20,20489,9,2020,1,1,-66.67,-2,-66.67
20,20489,9,2021,2,0,-100,NA,NA
20,20489,9,2022,0,NA,NA,NA,NA
20,20489,10,2020,1,0,-100,1,50
20,20489,10,2021,1,0,-100,NA,NA
20,20489,10,2022,0,NA,NA,NA,NA
20,20489,11,2020,1,0,-100,-4,-100
20,20489,11,2021,1,0,-100,NA,NA
20,20489,11,2022,0,NA,NA,NA,NA
20,20489,12,2020,1,0,-100,-2,-100
20,20489,12,2021,1,0,-100,NA,NA
20,20489,12,2022,0,NA,NA,NA,NA
20,20490,1,2020,0,0,-100,1,50
20,20490,1,2021,1,0,-100,NA,NA
20,20490,1,2022,1,NA,NA,NA,NA
20,20490,2,2020,0,0,-100,-1,-100
20,20490,2,2021,1,0,-100,NA,NA
20,20490,2,2022,1,NA,NA,NA,NA
20,20490,3,2020,0,0,-100,-1,-100
20,20490,3,2021,1,0,-100,NA,NA
20,20490,3,2022,1,NA,NA,NA,NA
20,20490,4,2020,1,0,-100,-2,-100
20,20490,4,2021,1,0,-100,NA,NA
20,20490,4,2022,1,NA,NA,NA,NA
20,20490,5,2020,1,0,-100,2,100
20,20490,5,2021,1,0,-100,NA,NA
20,20490,5,2022,1,NA,NA,NA,NA
20,20490,6,2020,1,0,-100,2,100
20,20490,6,2021,1,0,-100,NA,NA
20,20490,6,2022,1,NA,NA,NA,NA
20,20490,7,2020,1,0,-100,5,500
20,20490,7,2021,1,0,-100,NA,NA
20,20490,7,2022,0,NA,NA,NA,NA
20,20490,8,2020,1,0,-100,0,0
20,20490,8,2021,1,0,-100,NA,NA
20,20490,8,2022,0,NA,NA,NA,NA
20,20490,9,2020,1,0,-100,0,0
20,20490,9,2021,2,0,-100,NA,NA
20,20490,9,2022,0,NA,NA,NA,NA
20,20490,10,2020,1,0,-100,-1,-50
20,20490,10,2021,1,0,-100,NA,NA
20,20490,10,2022,0,NA,NA,NA,NA
20,20490,11,2020,1,0,-100,2,100
20,20490,11,2021,1,0,-100,NA,NA
20,20490,11,2022,0,NA,NA,NA,NA
20,20490,12,2020,1,0,-100,-2,-100
20,20490,12,2021,1,0,-100,NA,NA
20,20490,12,2022,0,NA,NA,NA,NA
20,20491,1,2020,0,0,-100,-2,-100
20,20491,1,2021,1,0,-100,NA,NA
20,20491,1,2022,1,NA,NA,NA,NA
20,20491,2,2020,0,0,-100,-1,-50
20,20491,2,2021,1,0,-100,NA,NA
20,20491,2,2022,1,NA,NA,NA,NA
20,20491,3,2020,0,0,-100,2,100
20,20491,3,2021,1,0,-100,NA,NA
20,20491,3,2022,1,NA,NA,NA,NA
20,20491,4,2020,1,0,-100,0,0
20,20491,4,2021,1,0,-100,NA,NA
20,20491,4,2022,1,NA,NA,NA,NA
20,20491,5,2020,1,0,-100,0,0
20,20491,5,2021,1,0,-100,NA,NA
20,20491,5,2022,1,NA,NA,NA,NA
20,20491,6,2020,1,0,-100,-1,-50
20,20491,6,2021,1,0,-100,NA,NA
20,20491,6,2022,1,NA,NA,NA,NA
20,20491,7,2020,1,0,-100,-1,-50
20,20491,7,2021,1,0,-100,NA,NA
20,20491,7,2022,0,NA,NA,NA,NA
20,20491,8,2020,1,0,-100,0,0
20,20491,8,2021,1,0,-100,NA,NA
20,20491,8,2022,0,NA,NA,NA,NA
20,20491,9,2020,1,0,-100,1,50
20,20491,9,2021,1,0,-100,NA,NA
20,20491,9,2022,0,NA,NA,NA,NA
20,20491,10,2020,1,0,-100,0,0
20,20491,10,2021,1,0,-100,NA,NA
20,20491,10,2022,0,NA,NA,NA,NA
20,20491,11,2020,1,0,-100,0,0
20,20491,11,2021,1,0,-100,NA,NA
20,20491,11,2022,0,NA,NA,NA,NA
20,20491,12,2020,1,0,-100,2,200
20,20491,12,2021,1,0,-100,NA,NA
20,20491,12,2022,0,NA,NA,NA,NA
20,20492,1,2020,0,0,-100,-1,-33.33
20,20492,1,2021,1,0,-100,NA,NA
20,20492,1,2022,1,NA,NA,NA,NA
20,20492,2,2020,0,0,-100,-1,-33.33
20,20492,2,2021,1,0,-100,NA,NA
20,20492,2,2022,1,NA,NA,NA,NA
20,20492,3,2020,0,0,-100,-2,-100
20,20492,3,2021,1,0,-100,NA,NA
20,20492,3,2022,1,NA,NA,NA,NA
20,20492,4,2020,1,0,-100,-2,-100
20,20492,4,2021,1,0,-100,NA,NA
20,20492,4,2022,1,NA,NA,NA,NA
20,20492,5,2020,1,0,-100,-1,-50
20,20492,5,2021,1,0,-100,NA,NA
20,20492,5,2022,1,NA,NA,NA,NA
20,20492,6,2020,1,0,-100,0,0
20,20492,6,2021,1,0,-100,NA,NA
20,20492,6,2022,1,NA,NA,NA,NA
20,20492,7,2020,1,0,-100,1,50
20,20492,7,2021,1,0,-100,NA,NA
20,20492,7,2022,0,NA,NA,NA,NA
20,20492,8,2020,1,0,-100,2,100
20,20492,8,2021,1,1,-50,NA,NA
20,20492,8,2022,0,NA,NA,NA,NA
20,20492,9,2020,1,0,-100,2,200
20,20492,9,2021,1,0,-100,NA,NA
20,20492,9,2022,0,NA,NA,NA,NA
20,20492,10,2020,1,0,-100,2,100
20,20492,10,2021,1,0,-100,NA,NA
20,20492,10,2022,0,NA,NA,NA,NA
20,20492,11,2020,1,0,-100,0,0
20,20492,11,2021,1,0,-100,NA,NA
20,20492,11,2022,0,NA,NA,NA,NA
20,20492,12,2020,1,0,-100,-2,-100
20,20492,12,2021,2,0,-100,NA,NA
20,20492,12,2022,0,NA,NA,NA,NA
20,20493,1,2020,0,0,-100,-1,-100
20,20493,1,2021,1,0,-100,NA,NA
20,20493,1,2022,1,NA,NA,NA,NA
20,20493,2,2020,0,0,-100,-2,-100
20,20493,2,2021,1,0,-100,NA,NA
20,20493,2,2022,1,NA,NA,NA,NA
20,20493,3,2020,0,0,-100,-1,-100
20,20493,3,2021,1,0,-100,NA,NA
20,20493,3,2022,1,NA,NA,NA,NA
20,20493,4,2020,1,0,-100,-1,-100
20,20493,4,2021,1,0,-100,NA,NA
20,20493,4,2022,1,NA,NA,NA,NA
20,20493,5,2020,1,0,-100,-1,-100
20,20493,5,2021,1,0,-100,NA,NA
20,20493,5,2022,1,NA,NA,NA,NA
20,20493,6,2020,1,0,-100,0,0
20,20493,6,2021,1,0,-100,NA,NA
20,20493,6,2022,1,NA,NA,NA,NA
20,20493,7,2020,1,0,-100,-1,-50
20,20493,7,2021,1,0,-100,NA,NA
20,20493,7,2022,0,NA,NA,NA,NA
20,20493,8,2020,1,0,-100,-1,-100
20,20493,8,2021,1,1,0,NA,NA
20,20493,8,2022,0,NA,NA,NA,NA
20,20493,9,2020,1,0,-100,-2,-100
20,20493,9,2021,1,0,-100,NA,NA
20,20493,9,2022,0,NA,NA,NA,NA
20,20493,10,2020,1,0,NA,0,NA
20,20493,10,2021,1,0,NA,NA,NA
20,20493,10,2022,0,NA,NA,NA,NA
20,20493,11,2020,1,0,NA,1,NA
20,20493,11,2021,1,0,NA,NA,NA
20,20493,11,2022,0,NA,NA,NA,NA
20,20493,12,2020,2,0,NA,1,NA
20,20493,12,2021,1,0,NA,NA,NA
20,20493,12,2022,0,NA,NA,NA,NA
20,20494,1,2020,0,0,-100,-3,-100
20,20494,1,2021,1,0,-100,NA,NA
20,20494,1,2022,1,NA,NA,NA,NA
20,20494,2,2020,0,0,-100,-1,-33.33
20,20494,2,2021,1,0,-100,NA,NA
20,20494,2,2022,1,NA,NA,NA,NA
20,20494,3,2020,0,0,-100,-2,-100
20,20494,3,2021,1,0,-100,NA,NA
20,20494,3,2022,1,NA,NA,NA,NA
20,20494,4,2020,1,0,-100,-2,-50
20,20494,4,2021,1,0,-100,NA,NA
20,20494,4,2022,1,NA,NA,NA,NA
20,20494,5,2020,1,0,-100,1,50
20,20494,5,2021,1,0,-100,NA,NA
20,20494,5,2022,1,NA,NA,NA,NA
20,20494,6,2020,1,0,-100,5,166.67
20,20494,6,2021,1,0,-100,NA,NA
20,20494,6,2022,1,NA,NA,NA,NA
20,20494,7,2020,1,0,-100,-2,-100
20,20494,7,2021,1,0,-100,NA,NA
20,20494,7,2022,0,NA,NA,NA,NA
20,20494,8,2020,1,0,-100,-3,-100
20,20494,8,2021,1,0,-100,NA,NA
20,20494,8,2022,0,NA,NA,NA,NA
20,20494,9,2020,1,0,-100,0,0
20,20494,9,2021,1,0,-100,NA,NA
20,20494,9,2022,0,NA,NA,NA,NA
20,20494,10,2020,1,0,-100,3,150
20,20494,10,2021,2,0,-100,NA,NA
20,20494,10,2022,0,NA,NA,NA,NA
20,20494,11,2020,1,0,-100,-1,-33.33
20,20494,11,2021,1,0,-100,NA,NA
20,20494,11,2022,0,NA,NA,NA,NA
20,20494,12,2020,1,0,-100,0,0
20,20494,12,2021,1,0,-100,NA,NA
20,20494,12,2022,0,NA,NA,NA,NA
20,20495,1,2020,0,0,-100,-2,-100
20,20495,1,2021,1,0,-100,NA,NA
20,20495,1,2022,1,NA,NA,NA,NA
20,20495,2,2020,0,0,-100,0,0
20,20495,2,2021,1,0,-100,NA,NA
20,20495,2,2022,1,NA,NA,NA,NA
20,20495,3,2020,0,0,-100,0,0
20,20495,3,2021,1,0,-100,NA,NA
20,20495,3,2022,1,NA,NA,NA,NA
20,20495,4,2020,1,0,-100,-1,-100
20,20495,4,2021,1,0,-100,NA,NA
20,20495,4,2022,1,NA,NA,NA,NA
20,20495,5,2020,1,0,-100,-1,-50
20,20495,5,2021,1,0,-100,NA,NA
20,20495,5,2022,1,NA,NA,NA,NA
20,20495,6,2020,1,0,-100,1,100
20,20495,6,2021,1,0,-100,NA,NA
20,20495,6,2022,1,NA,NA,NA,NA
20,20495,7,2020,1,0,-100,-2,-100
20,20495,7,2021,1,0,-100,NA,NA
20,20495,7,2022,0,NA,NA,NA,NA
20,20495,8,2020,1,0,-100,-2,-100
20,20495,8,2021,1,0,-100,NA,NA
20,20495,8,2022,0,NA,NA,NA,NA
20,20495,9,2020,1,0,-100,0,0
20,20495,9,2021,1,0,-100,NA,NA
20,20495,9,2022,0,NA,NA,NA,NA
20,20495,10,2020,1,0,-100,0,0
20,20495,10,2021,2,0,-100,NA,NA
20,20495,10,2022,0,NA,NA,NA,NA
20,20495,11,2020,1,0,-100,-1,-100
20,20495,11,2021,1,0,-100,NA,NA
20,20495,11,2022,0,NA,NA,NA,NA
20,20495,12,2020,1,0,-100,-1,-100
20,20495,12,2021,1,0,-100,NA,NA
20,20495,12,2022,0,NA,NA,NA,NA
20,20496,1,2020,0,0,-100,-2,-100
20,20496,1,2021,1,0,-100,NA,NA
20,20496,1,2022,1,NA,NA,NA,NA
20,20496,2,2020,0,0,-100,2,200
20,20496,2,2021,1,0,-100,NA,NA
20,20496,2,2022,1,NA,NA,NA,NA
20,20496,3,2020,0,0,-100,0,0
20,20496,3,2021,1,0,-100,NA,NA
20,20496,3,2022,1,NA,NA,NA,NA
20,20496,4,2020,1,0,-100,0,0
20,20496,4,2021,1,0,-100,NA,NA
20,20496,4,2022,1,NA,NA,NA,NA
20,20496,5,2020,1,0,-100,-2,-100
20,20496,5,2021,1,0,-100,NA,NA
20,20496,5,2022,1,NA,NA,NA,NA
20,20496,6,2020,1,0,-100,-1,-100
20,20496,6,2021,1,0,-100,NA,NA
20,20496,6,2022,1,NA,NA,NA,NA
20,20496,7,2020,1,0,-100,1,100
20,20496,7,2021,1,0,-100,NA,NA
20,20496,7,2022,0,NA,NA,NA,NA
20,20496,8,2020,1,0,-100,-1,-50
20,20496,8,2021,1,0,-100,NA,NA
20,20496,8,2022,0,NA,NA,NA,NA
20,20496,9,2020,1,0,-100,0,0
20,20496,9,2021,1,0,-100,NA,NA
20,20496,9,2022,0,NA,NA,NA,NA
20,20496,10,2020,1,0,-100,-1,-50
20,20496,10,2021,1,0,-100,NA,NA
20,20496,10,2022,0,NA,NA,NA,NA
20,20496,11,2020,1,0,-100,2,200
20,20496,11,2021,1,0,-100,NA,NA
20,20496,11,2022,0,NA,NA,NA,NA
20,20496,12,2020,1,0,-100,-1,-50
20,20496,12,2021,1,0,-100,NA,NA
20,20496,12,2022,0,NA,NA,NA,NA
20,20497,1,2020,0,0,-100,-1,-50
20,20497,1,2021,1,0,-100,NA,NA
20,20497,1,2022,1,NA,NA,NA,NA
20,20497,2,2020,0,0,-100,-2,-66.67
20,20497,2,2021,1,0,-100,NA,NA
20,20497,2,2022,1,NA,NA,NA,NA
20,20497,3,2020,0,0,-100,1,50
20,20497,3,2021,1,0,-100,NA,NA
20,20497,3,2022,1,NA,NA,NA,NA
20,20497,4,2020,1,0,-100,0,0
20,20497,4,2021,1,0,-100,NA,NA
20,20497,4,2022,1,NA,NA,NA,NA
20,20497,5,2020,1,0,-100,-1,-33.33
20,20497,5,2021,1,0,-100,NA,NA
20,20497,5,2022,1,NA,NA,NA,NA
20,20497,6,2020,1,0,-100,0,0
20,20497,6,2021,1,0,-100,NA,NA
20,20497,6,2022,1,NA,NA,NA,NA
20,20497,7,2020,1,0,-100,-2,-100
20,20497,7,2021,1,2,0,NA,NA
20,20497,7,2022,0,NA,NA,NA,NA
20,20497,8,2020,3,0,-100,3,150
20,20497,8,2021,2,0,-100,NA,NA
20,20497,8,2022,0,NA,NA,NA,NA
20,20497,9,2020,1,0,-100,0,0
20,20497,9,2021,1,0,-100,NA,NA
20,20497,9,2022,0,NA,NA,NA,NA
20,20497,10,2020,1,0,-100,3,150
20,20497,10,2021,1,0,-100,NA,NA
20,20497,10,2022,0,NA,NA,NA,NA
20,20497,11,2020,1,0,-100,1,50
20,20497,11,2021,1,0,-100,NA,NA
20,20497,11,2022,0,NA,NA,NA,NA
20,20497,12,2020,1,0,-100,0,0
20,20497,12,2021,1,0,-100,NA,NA
20,20497,12,2022,0,NA,NA,NA,NA
20,20498,1,2020,0,0,-100,6,300
20,20498,1,2021,1,0,-100,NA,NA
20,20498,1,2022,1,NA,NA,NA,NA
20,20498,2,2020,0,0,-100,-2,-100
20,20498,2,2021,1,0,-100,NA,NA
20,20498,2,2022,1,NA,NA,NA,NA
20,20498,3,2020,0,0,-100,-2,-50
20,20498,3,2021,1,0,-100,NA,NA
20,20498,3,2022,1,NA,NA,NA,NA
20,20498,4,2020,1,0,-100,-3,-75
20,20498,4,2021,1,0,-100,NA,NA
20,20498,4,2022,1,NA,NA,NA,NA
20,20498,5,2020,1,0,-100,-3,-75
20,20498,5,2021,1,0,-100,NA,NA
20,20498,5,2022,1,NA,NA,NA,NA
20,20498,6,2020,1,0,-100,-1,-33.33
20,20498,6,2021,1,0,-100,NA,NA
20,20498,6,2022,1,NA,NA,NA,NA
20,20498,7,2020,2,0,-100,1,33.33
20,20498,7,2021,1,0,-100,NA,NA
20,20498,7,2022,0,NA,NA,NA,NA
20,20498,8,2020,1,0,-100,1,25
20,20498,8,2021,1,0,-100,NA,NA
