inegi,av_precipt_2021,log_pop_mx,pop_density_mx,pct_religious_mx,pct_urban_mx,pct_catholic_mx,pct_indiglang_mx,pct_healthins_mx,pct_healthins_informal_mx,pct_tertiaryemp_mx,pct_informal_mx,pct_over65_mx,pct_extreme_poverty_mx,social_backwardness_mx,gini_mx,tuberc_cases_rate,influenza_cases_rate,elxn_soon_mx,irag_rate_mun,inf_rate_mun,pct_obesity_lq,pct_obesity_hq,pct_hypertension_lq,pct_hypertension_hq,pct_diabetes_lq,pct_diabetes_hq,gdp_percapita_municipal_2020,health_capacity_mx_mun,healthcare_expenditure_19,healthcare_expenditure_20,avg_homicide_rate,hospBeds_rate_mun,infant_mort_mun,leader_experience_mun_mx,medical_staff_rate,nurses_rate_mun,state_capacity,elxn_margin_mx,party_mis_fed_mun_mx,party_mis_state_mun_mx,party_exec_right_mun_mx,women_exec_mun_mx,women_leg_mun_mx
07050,169.6425028483073,8.562740006372207,11.464915349716415,93.29318936877075,NA,76.640365448505,3.6108324974924777,9.93693865851328,69.46302312249188,17.083890693674757,80.63297118564006,11.752340913433978,8.1504441869,-0.189003,0.362951,0,0,0,0,0,32.970388919929775,32.970388919929775,19.50610983523802,19.50610983523802,9.165013688583016,9.165013688583016,0.32,19.10949742021785,NA,NA,26.75840978593272,0,0,517,0.9271277582050806,0.9271277582050806,86,43.51,0,1,0,1,66.67
07051,233.0992786778344,10.738459763232695,37.47476837008301,85.70504217791411,48.1962579081976,53.043519938650306,0.5416493799843267,11.33962468814405,60.74411541381929,18.61373250894891,85.67821067821068,8.180930686625446,20.5665494177,-0.06024099999999999,0.382061,0,0,0,0,0,34.807350380485815,34.807350380485815,38.94613762007466,38.94613762007466,9.377505682249796,9.377505682249796,1.53,4.338865386701378,NA,NA,26.013440277476697,0.5853024062432257,14.22,517,0.21513788382554275,0.4889497359671426,55,47.73,1,0,0,1,66.67
07052,150.06295924646813,11.8562456294916,46.54343023207501,89.852513502285,20.43074054995462,53.30686139784603,67.59342211154471,3.393113037556221,85.57554518238958,3.8776407826222674,93.45005149330588,4.8140633645947135,41.0466276087,1.599144,0.450544,0.709084076098903,0,0,0,0,24.910306082525967,24.910306082525967,2.788866995901792,2.788866995901792,7.549017372245462,7.549017372245462,0.45,2.1282331408464694,30.68,43.36,3.4036035652747345,0.2481794266346161,6.44,517,0.8300947062596686,0.8980115458627325,5,3.05,0,1,0,0,60
07070,196.1212134361267,9.414341877762029,147.07095641586437,84.05850091407679,NA,27.449725776965263,3.4116623150565712,4.0691511049498486,96.25703335236076,3.2536899616733264,91.42689371697004,7.224985729429993,14.1263668534,0.527706,0.383355,0,0,0,0,0,22.324812224076496,22.324812224076496,16.06336315161081,16.06336315161081,6.475728905736004,6.475728905736004,1.31,24.463834298295684,NA,NA,0,0.9785533719318272,38.37,425,0.7838014369693012,1.959503592423253,7,10.84,0,1,0,NA,NA
07053,79.15226019223532,8.974364841846596,70.96693328513648,90.95491458975076,NA,48.40380845701484,5.259635974304069,4.0643200810331725,89.50367181564954,8.711066092681692,94.47463768115942,9.749303621169917,17.3872757775,0.329235,0.409433,0,0,0,0,0,27.52242984508492,27.52242984508492,16.683512266611125,16.683512266611125,7.42340628271863,7.42340628271863,1.58,12.661433274246644,NA,NA,2.5313251487153527,0,28.48,517,0.8286965786669823,1.3022374807624009,10,21.41,0,1,0,0,66.67
07054,223.76162757873536,10.243524855321835,72.60867593878196,81.58134018580748,39.26653284869527,57.56078276339197,0.4172514508970906,18.395017793594302,69.30604982206405,17.540925266903916,75.93157651410078,8.199288256227758,13.1405410259,0.06017099999999999,0.388481,3.5398230088495577,0,0,0,0,31.54879593409691,31.54879593409691,17.84285748844373,17.84285748844373,10.07127283457358,10.07127283457358,1.52,7.117437722419928,NA,NA,7.787610619469027,0,65.43,517,0.4139995541543263,0.8279991083086526,35,44.91,0,1,0,0,66.67
07071,261.0441496107313,10.278459088307953,64.67477736672703,80.33314187248708,27.19175124163248,41.58529580700747,0.8214976815509876,10.914464414584693,53.8094092580501,16.787518471425134,87.80120481927712,7.921234406680642,13.7029903804,0.08361299999999999,0.342714,3.300656830709311,0,0,0,0,29.686081119827328,29.686081119827328,16.676243173296374,16.676243173296374,8.551419431628327,8.551419431628327,0.84,0,NA,NA,8.581707759844209,0,24.96,517,0.19231385621334016,0.6089938780089106,47,34.45,NA,NA,NA,0,55.56
07072,193.31692307083696,10.286127470002349,164.86471494893132,91.64526960300218,47.314849506681654,49.08552241753901,37.45972967968895,3.587627459673294,74.99573713467245,7.175254919346588,95.027257013695,4.184428605531494,43.4769788592,1.119394,0.483909,0,0,0,0,0,23.722238279757097,23.722238279757097,12.7479304661425,NA,6.433530408851658,6.433530408851658,0.61,6.820584524093715,NA,NA,44.540423808881094,0.13497098123903362,18.63,517,0.5178961905857982,0.9782483599953964,13,33.68,NA,NA,NA,NA,55.56
07055,203.717635901769,8.679822114864455,255.51332369714387,77.94978289597886,37.72549019607843,44.3080989239192,0.5045045045045045,32.9083800781914,49.61754207037226,20.09178990311066,61.47227533460803,7.734149243583206,18.8114148186,-0.310815,0.425242,0,0,0,0,0,29.628988180375572,29.628988180375572,19.10208641548668,19.10208641548668,7.509924498801991,7.509924498801991,4.26,0,NA,NA,37.44043567052417,0,0,517,0,0,51,44.22,0,1,0,1,66.67
07056,128.78574911753336,9.518339645190858,371.5542418132907,88.71540099361249,NA,25.425833924769343,98.39027595269384,7.209524509443669,93.6209304034688,1.7197030939957374,89.82630272952854,2.7485852869846403,49.2665283131,2.865647,0.411105,0,0,0,0,0,19.93803506921452,NA,14.91440530288314,14.91440530288314,6.942904043631949,6.942904043631949,0.34,7.349158521349305,NA,NA,1.4540167211922936,0,4.53,517,0.45889101338432126,0.6883365200764818,0,5.74,0,1,0,1,50
07057,252.66229605674744,11.241877606998932,129.30611979260553,86.73332250299065,62.770896129898134,37.75752831888467,1.1873239436619718,21.97671064019513,79.81457683128328,17.529964069343546,76.94181894559966,6.658973484749141,12.0179062147,0.277526,0.441297,0,0,0,0,0,26.92956378622447,26.92956378622447,16.876080729344466,16.876080729344466,7.066545427438617,7.066545427438617,7.72,6.556689134254767,NA,NA,5.235739155475274,0.4188591324380219,12.81,517,0.432338953739732,0.4196231021591516,34,28.17,NA,NA,NA,0,66.67
07058,102.11674031019211,8.469262657658687,160.73818219956365,98.66259971844204,100,95.89394650398872,0.4941599281221923,3.1472933277381454,92.59336970205622,3.378094838438942,95.32208588957054,4.9097775912715065,46.6,0.284701,0.397228,0,0,0,0,0,26.867535347955,26.867535347955,10.504274993756354,NA,6.828331411833361,6.828331411833361,0.71,41.963911036508605,NA,NA,0,0,9.26,517,1.7097670442402222,2.137208805300278,0,47.16,1,0,0,0,50
07059,172.86084862174027,12.362041671164215,24.325303647710328,92.97025575635712,24.910061966116736,42.31578431132144,86.25951024820189,40.51968274882571,80.34035198795335,5.589969113356548,74.39986282578876,3.351329152371256,46.3338398859,1.739935,0.496785,0.4261466541095453,0,0,0,0,27.78372157781734,27.78372157781734,13.45777752990625,13.45777752990625,6.031271420788979,6.031271420788979,0.95,4.277928455924503,NA,NA,6.818346465752724,0.3622246559931135,14.71,517,0.4543022850980359,0.9680459906761886,50,18.46,1,0,0,0,60
07060,203.78895696004233,9.54831148472113,229.0944148329731,99.35597189695552,40.79701834862385,84.78588156574105,96.5090795241077,5.691462805791312,80.57199914414093,4.9211896441052705,87.67234387672343,5.498894515369803,46.746550733,1.645398,0.413142,0,0,0,0,0,19.18237084301044,NA,13.472343505040072,13.472343505040072,6.979785420660238,6.979785420660238,0.79,7.132158904500392,NA,NA,7.09823963657013,0.2839295854628052,42.39,517,0.4410143329658214,1.102535832414553,6,12.06,1,0,0,0,66.67
07061,128.5235210116093,11.482497184842316,46.42896366535202,92.09503288986171,54.94521838282683,68.53745568133886,14.321171235198284,26.874426564126885,67.98449532488686,17.396369184458212,70.39853463587922,6.251353050936569,23.9452358389,0.170683,0.453419,2.05345133833691,0,0,0,0,30.787421077513276,30.787421077513276,15.646434057934052,15.646434057934052,7.608791016608053,7.608791016608053,3.56,4.1235838066863915,NA,NA,12.526053163855153,0.6879061983428648,16.15,517,0.17202473108486893,0.1517865274278255,71,38.24,0,1,0,0,66.67
07062,249.7456740538279,9.823848929875911,30.877600599387183,83.16541491115589,17.8138010452653,50.38163277767601,2.840744390979187,11.359575504900103,64.75716064757161,12.05262872922194,83.40302348021872,6.898045373328279,14.2538587008,0.136178,0.361358,0,0,0,5.414478315014349,0,34.0432216653624,34.0432216653624,15.34529875593821,15.34529875593821,7.921384394061664,7.921384394061664,0.62,5.414478315014349,NA,NA,22.740808923060264,0.6497373978017218,13.26,517,1.2678127694102137,1.5720878340686646,35,25.23,0,1,0,1,55.56
07063,107.1653620004654,8.290292591224315,43.07713350804713,92.74830699774266,NA,49.40744920993228,10.89640365002684,25.319949811794228,83.58845671267252,13.575909661229607,67.63518966908796,6.675031367628607,21.0944260626,-0.32681699999999997,0.400809,0,0,0,0,0,33.47457518677858,33.47457518677858,15.610316549086896,15.610316549086896,7.084267977545462,7.084267977545462,4.57,25.09410288582183,NA,NA,5.021340697966357,0,18.52,517,0,0,20,11.45,0,1,1,0,50
07064,123.98900055885316,10.91111695182567,131.18034473935222,96.98292300521209,27.099470403862092,43.60777999067757,94.52033099734729,11.76846409404549,92.7676974188602,3.950202621298967,88.19629719459941,4.245920192764046,62.4465457638,3.378717,0.465053,0,0,0,0,0,26.30150391310884,26.30150391310884,13.267339824462605,13.267339824462605,5.83378780845212,5.83378780845212,0.61,5.4762513234274035,NA,NA,4.004951576494575,0.21845190417243135,5.05,313,0.64595689705796,1.4289349540979115,5,17.9,NA,NA,NA,NA,NA
07065,174.81931166555367,11.788957437780024,45.62401529849371,88.95255636276818,44.06948652068873,43.922030082881406,41.62054694473749,14.74857537427251,72.81563711690657,15.945943895165756,80.43235766553633,4.69993702054041,21.714083406,0.086753,0.479345,2.2681737421086456,0,0,0,0,29.84208386681617,29.84208386681617,15.314120662250009,15.314120662250009,8.00360347334315,8.00360347334315,1.52,3.793943348837915,NA,NA,16.02842777756776,0.5292405398253507,7.22,517,1.203183809465046,2.468069352748812,113,49.37,0,1,0,0,70
07066,152.78234647115073,10.176144815719798,136.21081744983985,87.50603202456679,35.8035648250869,37.43803465672297,91.44883318215552,4.396817541588946,71.32361338459782,3.9019376451330463,95.46245288489416,3.5783623282195745,63.8085537335,2.491271,0.46521,0,0,0,0,0,24.911204492681147,24.911204492681147,9.29147211289882,NA,6.460843932926276,6.460843932926276,0.7,7.613536868552285,NA,NA,28.03986207419196,0,6.29,517,0.7139857202855944,0.629987400251995,4,12.69,0,1,0,0,53.85
07067,202.8051077524821,9.408371222475315,115.22174962459913,90.71282337613997,NA,69.69104783175135,41.79912973980996,3.4454470877768664,84.41345365053323,5.988515176374077,93.25315341742446,6.095159967186218,34.8784669421,1.13541,0.38432500000000003,0,0,0,0,0,26.29494738602714,26.29494738602714,13.466891348219765,13.466891348219765,8.295175211301695,8.295175211301695,0.25,16.406890894175554,NA,NA,4.891570194032285,0,30.2,517,0.380112513303938,0.4561350159647256,7,9.4,0,1,0,1,66.67
07073,190.76236270155223,9.271341393533582,163.47823841852528,97.07280989115505,72.09702660406886,86.27285216104829,32.0076713434945,11.186376893404836,72.50917301721704,14.507479537115438,85.39477229857181,6.181202370872143,30.1078190051,0.768871,0.450545,0,0,0,0,0,32.73573999596942,32.73573999596942,15.869591329871154,15.869591329871154,6.736591505833227,6.736591505833227,2.47,18.816445573431174,NA,NA,7.362414872078041,0,7.48,517,0.2880184331797235,0.6720430107526881,15,66.66,0,1,0,1,50
07074,203.06530125935873,10.71038743563792,103.18735486125502,91.41478783105248,45.03128386172184,70.35541990745298,0.7941729323308271,25.266070193444744,67.4803096900868,16.80314152479975,68.57949848443097,6.50170686539191,14.6741538264,-0.724109,0.435357,6.692096633875393,0,0,0,0,38.90906873360888,38.90906873360888,19.699829289196792,19.699829289196792,8.702864744949759,8.702864744949759,2.51,8.924786362926437,3.46,15.89,15.61489214570925,1.2268843828771554,9.05,517,2.177351436846538,2.6087135139576447,101,36.87,0,1,0,0,55.56
07075,99.25706088542938,10.268095943298984,122.1034569573175,94.63942122681443,68.73547582610668,69.29885322866159,7.928511013863862,7.989860759054133,86.8675995694295,13.104621688253063,89.61374242875584,5.805757144345289,38.1323345702,1.054037,0.434082,0,0,0,0,0,29.941087697789936,29.941087697789936,15.249275126628149,15.249275126628149,9.084150787314712,9.084150787314712,1.88,3.4723427896801975,NA,38.81,3.4687294044191614,0.41624752853029934,12.47,517,0.9185748966603242,2.132406010104324,16,9.14,NA,NA,NA,0,66.67
07076,195.95524819691977,10.304074113193185,119.36039859952383,89.60905740663348,26.598956903650837,24.66471638615554,75.21960741785055,5.245528237422121,85.03718094727675,4.642593957258659,94.33526011560691,6.072888055201983,32.8576921747,1.364996,0.394593,3.345712469470374,0,0,0,0,23.348891998772103,23.348891998772103,11.948708351538352,NA,6.727182697107564,6.727182697107564,0.21,0,NA,NA,4.683997457258523,0,1.17,517,0.2068822839804151,0.6206468519412455,8,31.37,0,1,0,0,55.56
07077,208.3659362119787,11.062959729461,51.68887988540242,97.96714941716708,7.997506707498848,42.19003885552809,88.53819205819742,15.521053869677722,81.3832039520113,4.129224496196973,80.93833323878141,5.575158786167961,31.2133066551,1.24697,0.416975,1.556396009400632,0,0,0,0,20.29930681563515,20.29930681563515,14.436439818041398,14.436439818041398,6.876683761404516,6.876683761404516,0.25,3.1365168979847877,NA,24.5,4.669188028201896,0.18676752112807585,2.19,517,0.4715729906569601,0.9136726693978604,22,56.07,NA,NA,NA,0,66.67
07078,108.99317193031312,12.277760548820956,543.3866441560186,92.22705138007296,88.08722554462378,61.34051036273418,36.11469942483288,23.314747933576587,57.67182962245886,29.88634671233897,74.17552033696893,4.911944299650011,24.9915442963,-0.122718,0.472555,1.3896995469579476,0,0,0.4632331823193159,0,31.63590653457309,31.63590653457309,15.889954123904742,15.889954123904742,7.784196592131677,7.784196592131677,4.05,5.119517462208654,NA,NA,8.15290400881996,0.7458054235340985,26.14,517,1.7395888244596731,2.666490950623792,174,38.86,1,0,0,1,70
07079,107.3667298356692,10.640460212636103,115.98107889899396,85.33882952188411,29.956674988985167,51.36660802898627,2.809954980019222,14.612844563552832,65.93845712098009,19.668836140888207,82.9205492888671,6.429460183767229,14.4519354445,0.002227,0.401356,0,0,0,0,0,39.50958739450587,39.50958739450587,17.08323446860743,17.08323446860743,9.49332150702806,9.49332150702806,1.73,2.392802450229709,8.94,NA,3.828392314502429,0,30.69,517,0.260997484933327,0.2135433967636312,35,2.87,0,1,0,0,55.56
07080,186.03800119414475,10.16277015046621,66.85466419535177,93.16987740805604,15.313380754261171,62.96409807355517,0.383461153717906,2.303240740740741,95.5054012345679,4.479166666666667,96.75413317154558,6.886574074074074,13.9924112986,0.555407,0.406227,0,0,0,0,0,27.297948021238348,27.297948021238348,15.259006967818571,15.259006967818571,6.014905340711081,6.014905340711081,1.85,7.716049382716049,NA,NA,8.482091221035587,0.385549600956163,6.76,517,0.4586571537775513,0.6370238246910435,9,18.85,NA,NA,NA,0,62.5
07081,171.1424790488349,10.874834490158362,168.05320723618468,83.5933647164313,41.945375454610286,41.441380856310246,76.62440736022056,3.808442173007761,65.28676888131744,6.5379519212568615,95.54910840645344,4.120764717016846,60.8589350497,1.507437,0.477346,0,0,0,0,0,25.508614300837472,25.508614300837472,9.851997775209288,NA,5.846409896585342,5.846409896585342,0.41,3.785727806170736,NA,NA,6.422971568905261,0.22669311419665628,5.38,517,0.8886631966484702,1.8619609834539377,16,14.73,0,1,0,1,55.56
07082,156.92492834726968,9.643031466337938,145.98693722489472,94.82361678425548,NA,61.78982547344969,94.19833438309188,4.794342805241988,73.55650707149344,2.1019852082522386,93.28004736530492,3.4903334630855065,69.5964418863,4.173845,0.419775,0,0,0,0,0,23.103972133036528,23.103972133036528,9.70996370672716,NA,6.784661411230825,6.784661411230825,0.22,6.48760866744518,NA,NA,12.888258796236627,0,0,517,0.5259006047856956,1.117538785169603,9,1.89,0,1,0,1,50
07083,111.1983849008878,9.857024678125788,30.005489608301655,89.76077660926846,39.59551271922895,65.64775222466197,2.576632607729898,20.684056149172427,86.26126126126125,11.805992038550178,74.83890304210999,7.322438717787555,19.2122120391,0.317392,0.366489,0,0,0,0,0,32.16820878073867,32.16820878073867,16.268299026713894,16.268299026713894,9.848619877052778,9.848619877052778,3.01,10.475591870940708,NA,20.08,4.190236748376283,0,18.11,517,0.9535280537990566,1.154270801967279,26,9.02,0,1,0,0,66.67
07084,265.2905883183555,9.047586120674756,54.33785250571879,83.69679453494483,NA,41.56594850236469,18.22623074032319,3.6008472581783946,84.52577076959284,9.308072487644152,93.25985587113183,6.495646034361026,22.2798906584,0.369846,0.374204,0,0,0,0,0,32.36027972613543,32.36027972613543,15.709827981679956,15.709827981679956,7.525376067458533,7.525376067458533,0.47,23.53494939985879,NA,NA,14.017054082467,0,21.21,425,0.3427004797806717,0.5711674663011195,27,35.74,NA,NA,NA,0,NA
07085,113.4482621351878,9.295692039075686,113.1038012903256,83.89980251533105,79.39901330542682,53.48716349651803,27.963255630185696,8.419796161968598,86.84234689192911,12.92810577541089,88.98194190002617,6.206959875126251,34.8345375326,0.422559,0.408086,0,0,0,0,0,35.82295548781572,35.82295548781572,16.365033781882207,16.365033781882207,8.54640680218112,8.54640680218112,2,0,NA,NA,5.509641873278237,0,31.59,517,0.5181347150259067,0.5181347150259067,7,41.12,NA,NA,NA,0,66.67
07086,93.80351379017036,10.151323716440707,89.94731081703205,94.63609772883687,82.75841053144808,80.69511355815554,0.7165211661999671,19.453658536585365,62.37658536585366,19.301463414634146,76.66590857402774,6.587317073170731,23.0885694267,-0.281148,0.414574,0,0,0,0,0,36.97783290483779,36.97783290483779,18.46848510169743,18.46848510169743,7.229348809733569,7.229348809733569,1.83,3.902439024390244,NA,NA,3.902134467553752,0,25.72,517,0.422362156350791,0.4607587160190447,36,20.31,0,1,0,0,62.5
07087,175.17111897468567,10.635590988206486,173.91777029125998,69.87264062037212,53.20615770300443,35.280971485500416,0.356519954857905,14.515857558489024,62.16788093005362,19.668662386688787,82.05320600272852,6.278102382841618,15.4445031044,0.603534,0.367682,2.3996928393165673,0,0,0,0,30.704072611412585,30.704072611412585,14.886380704373392,14.886380704373392,9.315332245254876,9.315332245254876,1.99,9.617927817451733,NA,NA,64.79170666154732,0,8.72,517,0.3602391988280218,0.5523667715363001,26,54.05,0,1,0,1,66.67
07088,270.34809354146324,7.744136627627991,29.46196096998847,82.28710462287104,NA,50.70559610705596,0.5537609598523304,5.545927209705372,70.58058925476604,12.738301559792028,92.8048780487805,7.452339688041594,16.3826619965,0.224661,0.34191,0,0,0,0,0,27.409406398129494,27.409406398129494,17.171453781751772,17.171453781751772,7.425486007159733,7.425486007159733,0.48,43.327556325823224,NA,NA,0,0,108.06,517,0,0.39001560062402496,61,37.6,0,1,1,0,50
07089,224.2741007055992,12.76660801052498,353.4569806176375,82.5237845720671,76.31559607644787,47.61270446524959,0.6690643997190535,37.56144347200576,53.15566821381472,27.286896055628823,60.323132008192495,7.213649157061218,17.1002233753,-0.404519,0.430949,3.1099274538741217,0,0,0.28272067762492015,0,32.75088467652236,32.75088467652236,18.77519144983055,18.77519144983055,8.764758700221991,8.764758700221991,5.87,4.281775052665833,NA,NA,23.0134631586685,1.210044500234658,21.77,517,1.265314532361938,2.749879808327302,125,1.8,1,0,0,0,70
07090,208.4169434229533,8.398184404834035,67.08789260925778,94.52786968694323,NA,51.1580554848562,90.73359073359072,5.654426672674026,77.83284523541339,7.231358414057221,90.42784626540973,8.965983329578734,27.1493315205,0.610062,0.391612,0,0,0,0,0,19.64364475684661,NA,17.314841077246022,17.314841077246022,7.471110649752554,7.471110649752554,0.74,22.527596305474205,NA,NA,21.992522542335607,0,45.45,517,0,0,9,52.55,0,1,0,1,66.67
07120,222.64761940638223,8.36985260351753,18.987947401561385,98.28615943910673,NA,72.31887821345106,0.2967359050445104,0.4866743916570104,91.03128621089223,1.8771726535341833,99.45689069925322,5.028968713789108,19.3811881188,1.136283,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0.22,23.174971031286212,NA,NA,4.634994206257242,0,0,517,NA,NA,NA,39.13,0,1,0,1,50
07091,204.8132481347947,9.508814005506162,359.82710189652124,95.09480626545756,58.89643665832439,77.68342951360265,5.462548141161676,8.888559133402582,81.3399614186081,15.024484344858289,86.11328634821196,6.714646089924321,16.1437234163,-0.065293,0.420502,0,0,0,0,0,32.49632844064288,32.49632844064288,16.731348519483266,16.731348519483266,9.964382479342914,9.964382479342914,1.24,22.258495325715984,NA,NA,1.4714537963507943,0.8828722778104767,6.65,425,0.7152564194263644,2.932551319648094,20,8.44,0,1,0,0,66.67
07092,176.43898096538726,9.9664154022386,40.78035836238068,92.6013691416535,20.204111817778436,47.35650342285413,26.50872817955112,4.4743884689422035,65.74017559509836,8.329029531902906,94.03078856424756,8.005070660594395,30.7854647239,0.322362,0.415271,0,0,0,0,0,26.660660220975313,26.660660220975313,16.421013462484456,16.421013462484456,7.730141937727045,7.730141937727045,0.53,4.695056105920466,NA,52.81,20.53579762904882,0.5600672080649678,9.46,517,0.31133250311332505,0.4892367906066537,28,54.15,0,1,0,1,66.67
07093,127.24844760894776,10.781266120176918,249.3474743180201,93.93092818265016,17.176498667409206,38.65420740812099,97.76629588682566,10.752218827295216,86.09049905427032,2.866288374799942,88.67883841288096,4.175760221155246,47.8146692173,1.683409,0.374066,0,0,0,0,0,18.775294746234113,NA,11.54112958759874,NA,6.394847871699739,6.394847871699739,1.16,2.078526740246513,NA,NA,0.8305302935924589,0,32.64,517,0.21224663058473947,0.5730659025787965,1,18.25,0,1,0,0,66.67
07094,102.86446340878804,10.809323826506423,173.8947160616413,95.88304945805628,53.489570805126974,42.84087803989434,43.014451367255106,2.813257881972514,87.73443815683105,11.317704122877933,95.55290847726822,5.202101859337105,37.0944878162,1.2628359999999998,0.420086,0,0,0,0,0,29.124122403903552,29.124122403903552,13.384480299320543,13.384480299320543,7.607380221326775,7.607380221326775,0.86,4.042037186742118,NA,NA,2.4242913998262594,0.16161942665508394,5.4,517,0.8186655751125665,1.7881379666932375,10,30.23,0,1,0,0,63.64
07096,212.7310160001119,11.329747541599064,103.8681573212476,89.1977966402865,43.58903761436801,47.96271237407909,96.40175461230808,1.2959092983593956,84.29535682544258,3.5790636785088035,98.3449767132402,5.8754293675386124,56.0302876109,1.745,0.429194,2.395066163702772,0,0,0,0,24.24982836219668,24.24982836219668,13.651073642909155,13.651073642909155,6.5862871478613485,6.5862871478613485,0.09,7.206168480219067,NA,NA,5.029638943775821,0.23950661637027723,2.55,517,0.36815790411268007,1.0094652209541228,6,23.94,0,1,0,0,55.56
07097,137.9840254206549,11.426288563310504,49.201860936173446,92.68622107477528,67.47164583064827,74.63305603365843,0.5439219880176172,31.252658095331565,66.28390093892106,23.21893981526919,67.2919672919673,8.956281828987688,16.9795815538,-0.5464019999999999,0.399974,6.52791226485916,0,0,0,0,25.64065916757255,25.64065916757255,21.082241539975858,21.082241539975858,9.41753249358942,9.41753249358942,4.99,9.814505839630977,0.74,25.29,9.356674246298128,0.6419113727111508,4.95,517,1.1584609019445593,2.2755482002482412,121,49.02,0,1,0,0,66.67
07098,101.99645184808308,8.883224230278994,42.618821636701405,99.1081207948678,48.52459016393443,85.30746362071663,5.682492581602374,1.262135922330097,82.71844660194175,3.356449375866852,97.35537190082646,7.1012482662968095,40.9809245336,0.721426,0.384723,13.867702121758423,0,0,0,0,28.13403638953214,28.13403638953214,9.91876373560009,NA,8.362759852460163,8.362759852460163,0.47,27.739251040221912,NA,NA,0,0,5.38,517,0.5141388174807198,0.6426735218508997,7,2.82,0,1,0,0,50
07099,97.05011917080796,11.326342842717594,51.46120787514344,90.0427750300762,28.16365906253547,59.3797620638952,11.264644807342272,6.2027741958808855,81.45675411851191,7.721230672820834,91.23715478484264,7.370539534098988,31.1073497388,0.473267,0.387549,1.2032101647194715,0,0,0,0,28.216694135057292,28.216694135057292,17.302762566116662,17.302762566116662,9.1107178447768,9.1107178447768,1.46,4.820496752190313,NA,NA,4.090914560046203,0,11.48,517,0.40513810443030435,0.6196229832463478,28,6.3,NA,NA,NA,0,55.56
07100,198.84367989048812,10.540143743537802,93.92337386406084,95.59787979516663,28.764249886000915,36.15727847153595,95.68911799694104,6.03655794513663,81.60198926011162,5.473110599687855,92.11678832116787,6.094754384572653,48.0793582888,1.674061,0.386945,0,0,0,0,0,17.551486354201433,NA,14.27465392669009,14.27465392669009,7.110544724947111,7.110544724947111,1.22,2.645292701637436,NA,NA,3.1558185404339247,0,12.35,517,0.2710394362379726,0.5420788724759452,13,33.49,0,1,0,0,62.5
07101,92.97214512030284,13.309017203021943,1794.250746233097,87.9259296795257,98.11220139024292,64.45138592287478,2.2522498994531297,45.107491640461,62.25105998124808,34.446776910248005,52.467424669548336,7.152612407796152,9.7709121412,-1.071436,0.455878,2.151794182541666,0.165522629426282,0,0.165522629426282,0,33.84585582558448,33.84585582558448,23.1733977447804,23.1733977447804,8.501496697838192,8.501496697838192,7.16,4.64649314227396,2.28,NA,8.342340523084614,1.1454165956298716,21.5,517,1.7305432467500674,3.0142972556124072,287,43.87,1,0,0,0,55.56
07102,221.09802210330963,10.621839409681249,244.5507779795912,86.19075957584938,39.90818840038814,53.373187621726906,0.19636213311285655,25.833109870554104,61.29055849442968,17.581238877648033,67.6951583017804,7.366958387167548,19.5339850135,0.047119,0.402456,0,0,0,0,0,27.939935859072545,27.939935859072545,17.467340998519397,17.467340998519397,7.982185470119159,7.982185470119159,1.82,2.437775773384364,NA,NA,21.450858034321374,0,26.92,517,0.5092551589761757,0.9078026746966612,56,60.26,1,0,0,1,66.67
07103,263.748374859492,10.318506873449104,172.07512814251626,77.25944326733396,29.006290649322956,33.84963834295317,0.7240293809024134,16.42894875858426,53.45021130480718,16.263866877971473,80.72875297855441,7.352746962493397,21.6368480612,0.025636,0.387299,3.3001122038149298,0,0,0,0,28.0105547316146,28.0105547316146,14.368728937141691,14.368728937141691,7.782549209041626,7.782549209041626,1.27,0,2.14,NA,5.280179526103888,0,19.09,517,0.14606216405702266,0.2921243281140453,27,28.33,NA,NA,NA,0,66.67
07104,98.13839442200133,9.714020527581305,45.94562120097859,93.88951076578653,65.51755420484442,75.30124448541515,3.862199747155499,10.98017887357989,74.72806381435822,16.358472322939328,86.79477325134512,8.865119651921683,20.9279452727,0.179531,0.376808,0,0,0,0,0,31.275858388329713,31.275858388329713,18.34014459948885,18.34014459948885,10.162206540323798,10.162206540323798,1.69,18.12907904278463,NA,NA,3.6231884057971016,0,36.2,517,1.323228677974257,1.383375436063996,27,21.91,NA,NA,NA,0,55.56
07105,-25.33489163716634,9.678341998551245,254.7105128010828,85.8593534125449,45.42730085073472,46.55291516993645,1.8109452736318408,19.30736472945892,67.63527054108216,11.87374749498998,73.65739758013162,10.107715430861724,17.3646725644,-0.14005299999999998,0.454646,0,0,0,0,0,31.319121498565288,31.319121498565288,17.04969219339275,17.04969219339275,8.255045149454656,8.255045149454656,2.64,18.7875751503006,NA,NA,7.496251874062969,0,1.39,517,0.36247205944541777,1.0874161783362533,17,45.65,1,0,0,0,66.67
